Time,TC37 (°C),TC41 (°C),TC36 (°C),TC39 (°C),TC21 (°C),TC30 (°C),TC28 (°C),TC23 (°C)
2023-08-25 10:29:29,-9999.0,109.502,61.602,92.054,1.947,5.608,4.405,28.419
2023-08-25 10:29:30,-9999.0,109.458,61.574,92.356,2.007,5.698,4.465,28.257
2023-08-25 10:29:31,-9999.0,109.444,61.473,92.959,1.872,5.653,4.569,28.331
2023-08-25 10:29:32,-9999.0,109.487,61.559,93.347,1.962,5.593,4.48,28.287
2023-08-25 10:29:33,-9999.0,109.415,61.545,93.606,1.947,5.653,4.539,28.375
2023-08-25 10:29:34,-9999.0,109.458,61.631,93.864,1.947,5.668,4.405,28.287
2023-08-25 10:29:35,-9999.0,109.4,61.617,94.08,1.887,5.563,4.42,28.316
2023-08-25 10:29:36,-9999.0,109.348,61.451,93.985,1.947,5.638,4.524,28.316
2023-08-25 10:29:37,-9999.0,109.363,61.594,94.1,1.917,5.727,4.554,28.287
2023-08-25 10:29:38,-9999.0,109.326,61.615,94.193,1.872,5.638,4.465,28.287
2023-08-25 10:29:39,-9999.0,109.355,61.529,94.164,1.992,5.608,4.465,28.257
2023-08-25 10:29:40,-9999.0,109.384,61.529,93.848,1.887,5.683,4.509,28.213
2023-08-25 10:29:41,-9999.0,109.413,61.543,93.877,1.992,5.713,4.48,28.198
2023-08-25 10:29:42,-9999.0,109.326,61.543,94.035,2.007,5.623,4.539,28.257
2023-08-25 10:29:43,-9999.0,109.282,61.6,93.934,2.081,5.653,4.554,28.213
2023-08-25 10:29:44,-9999.0,109.21,61.485,93.446,2.007,5.698,4.48,28.139
2023-08-25 10:29:45,-9999.0,109.065,61.5,93.101,2.036,5.578,4.509,28.184
2023-08-25 10:29:46,-9999.0,108.978,61.485,93.086,2.036,5.593,4.495,28.154
2023-08-25 10:29:47,-9999.0,108.935,61.514,93.058,1.992,5.623,4.435,28.184
2023-08-25 10:29:48,-9999.0,108.871,61.465,93.324,2.051,5.638,4.539,28.184
2023-08-25 10:29:49,-9999.0,108.778,61.502,93.203,2.051,5.653,4.629,28.154
2023-08-25 10:29:50,-9999.0,108.778,61.416,92.887,1.962,5.623,4.435,28.139
2023-08-25 10:29:51,-9999.0,108.757,61.453,93.111,1.977,5.668,4.495,28.125
2023-08-25 10:29:52,-9999.0,108.722,61.403,93.32,1.992,5.608,4.48,28.036
2023-08-25 10:29:53,-9999.0,108.86,61.455,93.472,2.081,5.623,4.48,28.051
2023-08-25 10:29:54,-9999.0,108.84,61.405,93.567,2.066,5.593,4.495,28.198
2023-08-25 10:29:55,-9999.0,108.811,61.463,93.897,2.051,5.563,4.539,28.139
2023-08-25 10:29:56,-9999.0,108.79,61.414,94.107,2.126,5.608,4.405,28.139
2023-08-25 10:29:57,-9999.0,108.711,61.393,94.259,1.992,5.638,4.375,28.081
2023-08-25 10:29:58,-9999.0,108.633,61.387,94.425,2.066,5.638,4.45,28.125
2023-08-25 10:29:59,-9999.0,108.662,61.315,94.382,1.992,5.727,4.569,28.036
2023-08-25 10:30:00,-9999.0,108.67,61.381,94.462,2.051,5.608,4.509,28.022
2023-08-25 10:30:01,-9999.0,108.713,61.381,94.663,2.007,5.563,4.495,28.036
2023-08-25 10:30:02,-9999.0,108.641,61.395,94.304,2.022,5.757,4.48,27.86
2023-08-25 10:30:03,-9999.0,108.655,61.309,94.102,1.962,5.608,4.495,27.978
2023-08-25 10:30:04,-9999.0,108.54,61.338,94.031,2.022,5.608,4.554,27.904
2023-08-25 10:30:05,-9999.0,108.287,61.346,93.838,2.036,5.638,4.48,27.992
2023-08-25 10:30:06,-9999.0,108.244,61.289,93.679,2.081,5.713,4.495,27.978
2023-08-25 10:30:07,-9999.0,108.128,61.289,93.651,1.977,5.653,4.435,27.992
2023-08-25 10:30:08,-9999.0,108.07,61.274,93.507,2.036,5.638,4.48,27.978
2023-08-25 10:30:09,-9999.0,108.07,61.303,93.636,2.036,5.683,4.524,28.036
2023-08-25 10:30:10,-9999.0,107.969,61.317,93.565,2.126,5.698,4.509,27.948
2023-08-25 10:30:11,-9999.0,108.027,61.26,93.593,2.081,5.713,4.48,27.978
2023-08-25 10:30:12,-9999.0,107.998,61.332,93.263,2.051,5.742,4.465,27.978
2023-08-25 10:30:13,-9999.0,107.853,61.303,93.047,2.022,5.698,4.465,27.948
2023-08-25 10:30:14,-9999.0,107.998,61.202,93.392,2.081,5.698,4.524,27.978
2023-08-25 10:30:15,-9999.0,108.114,61.289,93.406,2.066,5.727,4.599,27.904
2023-08-25 10:30:16,-9999.0,108.085,61.274,93.047,2.022,5.713,4.48,27.889
2023-08-25 10:30:17,-9999.0,108.105,61.28,91.603,2.007,5.757,4.435,27.86
2023-08-25 10:30:18,-9999.0,107.628,61.166,89.019,2.186,5.683,4.465,27.904
2023-08-25 10:30:19,-9999.0,107.533,61.272,88.293,2.066,5.698,4.45,27.845
2023-08-25 10:30:20,-9999.0,107.374,61.272,87.476,2.096,5.683,4.39,27.86
2023-08-25 10:30:21,-9999.0,107.273,61.33,87.418,2.051,5.742,4.39,27.963
2023-08-25 10:30:22,-9999.0,107.417,61.215,86.945,2.111,5.683,4.435,27.919
2023-08-25 10:30:23,-9999.0,107.345,61.258,87.375,2.126,5.683,4.435,27.816
2023-08-25 10:30:24,-9999.0,107.229,61.272,87.275,2.081,5.727,4.45,27.875
2023-08-25 10:30:25,-9999.0,107.244,61.272,87.734,2.051,5.727,4.39,27.816
2023-08-25 10:30:26,-9999.0,107.287,61.229,87.949,2.066,5.727,4.48,27.86
2023-08-25 10:30:27,-9999.0,107.287,61.229,88.595,2.066,5.623,4.42,27.875
2023-08-25 10:30:28,-9999.0,107.316,61.229,89.212,2.096,5.668,4.435,27.86
2023-08-25 10:30:29,-9999.0,107.287,61.258,89.699,2.066,5.638,4.569,27.801
2023-08-25 10:30:30,-9999.0,107.273,61.157,90.46,2.141,5.698,4.524,27.904
2023-08-25 10:30:31,-9999.0,107.351,61.278,90.71,2.066,5.608,4.539,27.757
2023-08-25 10:30:32,-9999.0,107.401,61.213,90.903,2.066,5.653,4.554,27.786
2023-08-25 10:30:33,-9999.0,107.465,61.219,91.627,2.126,5.608,4.48,27.757
2023-08-25 10:30:34,-9999.0,107.471,61.254,91.935,2.126,5.713,4.465,27.757
2023-08-25 10:30:35,-9999.0,107.485,61.254,92.38,2.051,5.802,4.509,27.816
2023-08-25 10:30:36,-9999.0,107.448,61.217,92.616,2.171,5.742,4.539,27.727
2023-08-25 10:30:37,-9999.0,107.477,61.289,93.076,2.096,5.683,4.509,27.742
2023-08-25 10:30:38,-9999.0,107.541,61.237,92.996,2.022,5.742,4.39,27.727
2023-08-25 10:30:39,-9999.0,107.432,61.2,93.146,2.141,5.713,4.39,27.698
2023-08-25 10:30:40,-9999.0,107.351,61.207,93.224,2.171,5.742,4.39,27.757
2023-08-25 10:30:41,-9999.0,107.409,61.221,93.224,2.022,5.713,4.495,27.683
2023-08-25 10:30:42,-9999.0,107.308,61.307,93.482,2.081,5.698,4.45,27.698
2023-08-25 10:30:43,-9999.0,107.316,61.1,93.491,2.051,5.653,4.495,27.654
2023-08-25 10:30:44,-9999.0,107.229,61.2,94.037,2.126,5.668,4.524,27.698
2023-08-25 10:30:45,-9999.0,107.264,61.235,94.33,2.022,5.713,4.465,27.624
2023-08-25 10:30:46,-9999.0,107.235,61.149,93.87,2.066,5.668,4.509,27.595
2023-08-25 10:30:47,-9999.0,107.221,61.178,93.267,2.007,5.802,4.465,27.698
2023-08-25 10:30:48,-9999.0,107.186,61.114,93.146,2.096,5.772,4.45,27.565
2023-08-25 10:30:49,-9999.0,107.217,61.174,91.467,2.036,5.683,4.405,27.683
2023-08-25 10:30:50,-9999.0,107.182,61.125,90.987,2.081,5.608,4.45,27.61
2023-08-25 10:30:51,-9999.0,107.124,61.153,90.499,1.992,5.698,4.405,27.669
2023-08-25 10:30:52,-9999.0,107.066,61.139,88.619,1.902,5.623,4.48,27.639
2023-08-25 10:30:53,-9999.0,107.037,61.168,87.543,1.902,5.563,4.48,27.61
2023-08-25 10:30:54,-9999.0,106.727,61.118,87.738,1.797,5.698,4.45,27.521
2023-08-25 10:30:55,-9999.0,106.417,61.141,88.019,1.797,5.578,4.345,27.624
2023-08-25 10:30:56,-9999.0,106.368,61.092,88.271,1.722,5.623,4.39,27.654
2023-08-25 10:30:57,-9999.0,106.448,61.129,88.695,1.708,5.757,4.554,27.536
2023-08-25 10:30:58,-9999.0,106.448,61.1,88.939,1.782,5.608,4.509,27.58
2023-08-25 10:30:59,-9999.0,106.39,61.071,88.523,1.722,5.802,4.569,27.536
2023-08-25 10:31:00,-9999.0,106.492,61.086,88.509,1.722,5.683,4.45,27.595
2023-08-25 10:31:01,-9999.0,106.428,61.079,87.484,1.737,5.683,4.495,27.595
2023-08-25 10:31:02,-9999.0,106.378,61.073,86.302,1.767,5.742,4.42,27.624
2023-08-25 10:31:03,-9999.0,106.248,61.045,85.127,1.812,5.742,4.539,27.551
2023-08-25 10:31:04,-9999.0,106.176,61.073,85.313,1.827,5.668,4.465,27.521
2023-08-25 10:31:05,-9999.0,105.915,61.016,85.944,1.872,5.892,4.569,27.492
2023-08-25 10:31:06,-9999.0,105.626,61.073,86.245,1.857,5.802,4.584,27.477
2023-08-25 10:31:07,-9999.0,105.395,61.102,86.388,1.797,5.877,4.509,27.389
2023-08-25 10:31:08,-9999.0,105.294,61.045,86.259,1.842,5.937,4.509,27.404
2023-08-25 10:31:09,-9999.0,105.366,61.045,86.46,1.932,5.967,4.405,27.418
2023-08-25 10:31:10,-9999.0,105.403,61.01,87.156,1.842,5.937,4.465,27.462
2023-08-25 10:31:11,-9999.0,105.418,61.024,87.673,1.962,5.892,4.345,27.404
2023-08-25 10:31:12,-9999.0,105.158,60.995,88.562,1.812,5.847,4.435,27.433
2023-08-25 10:31:13,-9999.0,104.999,60.952,88.404,1.887,5.952,4.465,27.418
2023-08-25 10:31:14,-9999.0,105.143,60.967,88.72,1.887,5.922,4.495,27.404
2023-08-25 10:31:15,-9999.0,105.216,60.924,88.49,2.022,6.011,4.45,27.433
2023-08-25 10:31:16,-9999.0,105.086,61.053,89.236,1.917,5.922,4.345,27.418
2023-08-25 10:31:17,-9999.0,105.013,60.866,89.695,1.977,5.937,4.48,27.418
2023-08-25 10:31:18,-9999.0,105.187,60.895,89.796,1.842,5.892,4.375,27.404
2023-08-25 10:31:19,-9999.0,105.317,60.866,88.777,2.022,5.982,4.435,27.286
2023-08-25 10:31:20,-9999.0,105.323,61.045,88.568,2.022,5.892,4.435,27.315
2023-08-25 10:31:21,-9999.0,105.424,60.958,88.037,1.962,5.907,4.465,27.389
2023-08-25 10:31:22,-9999.0,105.424,60.958,87.621,1.917,5.847,4.554,27.418
2023-08-25 10:31:23,-9999.0,105.112,60.993,85.878,1.977,5.907,4.435,27.359
2023-08-25 10:31:24,-9999.0,104.693,60.936,84.76,1.977,5.847,4.33,27.33
2023-08-25 10:31:25,-9999.0,104.607,60.95,84.86,1.932,5.787,4.42,27.359
2023-08-25 10:31:26,-9999.0,104.722,60.979,83.327,1.992,5.832,4.39,27.286
2023-08-25 10:31:27,-9999.0,104.665,60.993,83.413,2.111,5.847,4.435,27.418
2023-08-25 10:31:28,-9999.0,104.722,60.965,83.915,1.977,5.847,4.435,27.227
2023-08-25 10:31:29,-9999.0,104.613,60.899,84.952,1.977,5.772,4.465,27.286
2023-08-25 10:31:30,-9999.0,104.613,60.913,84.809,2.036,5.757,4.405,27.33
2023-08-25 10:31:31,-9999.0,104.512,60.87,85.268,2.066,5.802,4.48,27.359
2023-08-25 10:31:32,-9999.0,104.359,60.948,85.174,1.977,5.713,4.45,27.404
2023-08-25 10:31:33,-9999.0,104.367,60.985,86.228,2.051,5.802,4.465,27.286
2023-08-25 10:31:34,-9999.0,104.295,60.913,86.572,2.051,5.802,4.375,27.3
2023-08-25 10:31:35,-9999.0,104.417,60.934,86.894,2.051,5.757,4.435,27.271
2023-08-25 10:31:36,-9999.0,104.423,60.94,87.502,2.111,5.727,4.375,27.315
2023-08-25 10:31:37,-9999.0,104.516,60.889,87.781,2.022,5.757,4.33,27.227
2023-08-25 10:31:38,-9999.0,104.118,60.952,88.562,2.036,5.742,4.375,27.212
2023-08-25 10:31:39,-9999.0,103.93,60.952,88.935,2.051,5.742,4.405,27.212
2023-08-25 10:31:40,-9999.0,103.647,61.045,89.085,2.022,5.817,4.42,27.197
2023-08-25 10:31:41,-9999.0,103.264,60.907,88.718,2.111,5.862,4.405,27.271
2023-08-25 10:31:42,-9999.0,103.264,60.965,87.599,2.036,5.757,4.42,27.271
2023-08-25 10:31:43,-9999.0,103.472,60.856,85.397,1.977,5.757,4.435,27.168
2023-08-25 10:31:44,-9999.0,103.493,60.934,84.959,1.977,5.742,4.42,27.168
2023-08-25 10:31:45,-9999.0,103.464,60.905,84.443,1.992,5.772,4.405,27.286
2023-08-25 10:31:46,-9999.0,103.449,60.905,83.411,2.051,5.772,4.405,27.138
2023-08-25 10:31:47,-9999.0,103.579,60.905,83.425,2.066,5.713,4.39,27.109
2023-08-25 10:31:48,-9999.0,103.68,60.934,83.44,2.066,5.847,4.405,27.138
2023-08-25 10:31:49,-9999.0,103.825,60.963,83.784,2.126,5.772,4.45,27.109
2023-08-25 10:31:50,-9999.0,103.839,60.919,84.6,2.036,5.772,4.465,27.153
2023-08-25 10:31:51,-9999.0,103.848,60.928,85.54,2.007,5.787,4.405,27.094
2023-08-25 10:31:52,-9999.0,103.963,60.87,86.042,2.022,5.727,4.495,27.168
2023-08-25 10:31:53,-9999.0,103.914,60.864,85.247,2.051,5.817,4.405,27.035
2023-08-25 10:31:54,-9999.0,103.806,60.714,85.456,2.007,5.787,4.375,27.065
2023-08-25 10:31:55,-9999.0,103.699,60.852,85.335,1.992,5.817,4.42,27.124
2023-08-25 10:31:56,-9999.0,103.779,60.846,85.931,2.066,5.802,4.42,27.05
2023-08-25 10:31:57,-9999.0,103.802,60.768,86.255,2.066,5.802,4.405,26.991
2023-08-25 10:31:58,-9999.0,103.94,60.733,86.507,1.992,5.772,4.465,27.05
2023-08-25 10:31:59,-9999.0,103.862,60.755,86.917,2.022,5.757,4.39,26.976
2023-08-25 10:32:00,-9999.0,103.971,60.735,87.441,2.022,5.817,4.345,27.021
2023-08-25 10:32:01,-9999.0,104.043,60.778,88.359,2.007,5.862,4.36,26.991
2023-08-25 10:32:02,-9999.0,104.081,60.714,88.64,2.022,5.832,4.345,27.08
2023-08-25 10:32:03,-9999.0,104.095,60.757,89.285,2.096,5.832,4.39,27.05
2023-08-25 10:32:04,-9999.0,104.066,60.786,89.601,2.036,5.757,4.345,27.006
2023-08-25 10:32:05,-9999.0,104.254,60.714,90.233,2.007,5.593,4.39,26.976
2023-08-25 10:32:06,-9999.0,104.219,60.723,90.485,2.051,5.727,4.39,26.947
2023-08-25 10:32:07,-9999.0,104.198,60.702,90.852,1.977,5.772,4.405,26.962
2023-08-25 10:32:08,-9999.0,104.25,60.653,91.004,2.081,5.802,4.495,26.976
2023-08-25 10:32:09,-9999.0,104.178,60.782,90.803,2.096,5.713,4.285,27.021
2023-08-25 10:32:10,-9999.0,104.178,60.682,90.961,2.111,5.727,4.375,26.859
2023-08-25 10:32:11,-9999.0,104.2,60.733,91.069,2.081,5.772,4.465,26.917
2023-08-25 10:32:12,-9999.0,104.171,60.704,90.954,2.081,5.802,4.45,26.932
2023-08-25 10:32:13,-9999.0,104.142,60.704,90.509,2.141,5.847,4.39,26.917
2023-08-25 10:32:14,-9999.0,104.2,60.762,89.648,2.111,5.757,4.435,26.962
2023-08-25 10:32:15,-9999.0,104.2,60.718,89.72,2.186,5.817,4.465,26.859
2023-08-25 10:32:16,-9999.0,104.301,60.604,89.462,2.171,5.757,4.36,26.814
2023-08-25 10:32:17,-9999.0,104.264,60.581,89.367,2.126,5.772,4.39,26.932
2023-08-25 10:32:18,-9999.0,104.256,60.745,89.359,2.141,5.892,4.405,26.844
2023-08-25 10:32:19,-9999.0,104.334,60.694,89.581,2.141,5.787,4.42,26.844
2023-08-25 10:32:20,-9999.0,104.277,60.708,89.437,2.111,5.877,4.435,26.947
2023-08-25 10:32:21,-9999.0,104.175,60.651,89.05,2.111,5.742,4.405,26.888
2023-08-25 10:32:22,-9999.0,104.138,60.643,88.195,2.261,5.757,4.435,26.77
2023-08-25 10:32:23,-9999.0,104.095,60.714,87.535,2.186,5.757,4.36,26.8
2023-08-25 10:32:24,-9999.0,104.109,60.714,87.306,2.216,5.817,4.315,26.785
2023-08-25 10:32:25,-9999.0,104.081,60.7,87.349,2.171,5.742,4.42,26.844
2023-08-25 10:32:26,-9999.0,104.066,60.686,86.962,2.096,5.742,4.33,26.785
2023-08-25 10:32:27,-9999.0,103.922,60.686,84.883,2.171,5.787,4.465,26.726
2023-08-25 10:32:28,-9999.0,103.914,60.606,84.889,2.171,5.877,4.42,26.696
2023-08-25 10:32:29,-9999.0,103.784,60.677,83.757,2.141,5.757,4.465,26.755
2023-08-25 10:32:30,-9999.0,102.845,60.649,82.023,2.126,5.727,4.345,26.741
2023-08-25 10:32:31,-9999.0,102.289,60.597,82.015,2.096,5.832,4.3,26.829
2023-08-25 10:32:32,-9999.0,101.574,60.575,81.964,2.216,5.877,4.405,26.741
2023-08-25 10:32:33,-9999.0,101.545,60.604,81.935,2.216,5.713,4.27,26.844
2023-08-25 10:32:34,-9999.0,101.848,60.632,80.732,2.156,5.787,4.42,26.785
2023-08-25 10:32:35,-9999.0,102.237,60.589,80.875,1.992,5.668,4.375,26.667
2023-08-25 10:32:36,-9999.0,102.388,60.638,81.326,1.992,5.698,4.39,26.755
2023-08-25 10:32:37,-9999.0,102.2,60.667,82.414,2.036,5.727,4.36,26.741
2023-08-25 10:32:38,-9999.0,102.122,60.675,82.336,2.007,5.862,4.375,26.667
2023-08-25 10:32:39,-9999.0,102.194,60.561,82.465,2.051,5.727,4.39,26.711
2023-08-25 10:32:40,-9999.0,102.186,60.624,83.775,1.932,5.817,4.3,26.696
2023-08-25 10:32:41,-9999.0,102.425,60.561,83.511,1.872,5.772,4.375,26.711
2023-08-25 10:32:42,-9999.0,102.511,60.575,84.83,1.932,5.817,4.375,26.667
2023-08-25 10:32:43,-9999.0,102.575,60.567,85.61,1.962,5.847,4.435,26.696
2023-08-25 10:32:44,-9999.0,102.726,60.673,86.261,1.947,5.802,4.33,26.623
2023-08-25 10:32:45,-9999.0,102.703,60.55,86.798,1.962,5.787,4.39,26.623
2023-08-25 10:32:46,-9999.0,102.833,60.593,86.984,2.007,5.832,4.375,26.623
2023-08-25 10:32:47,-9999.0,102.911,60.657,87.119,1.977,5.862,4.33,26.608
2023-08-25 10:32:48,-9999.0,102.874,60.548,87.369,2.096,5.817,4.405,26.579
2023-08-25 10:32:49,-9999.0,103.025,60.612,87.763,2.007,5.907,4.42,26.638
2023-08-25 10:32:50,-9999.0,102.953,60.554,87.519,1.992,5.832,4.375,26.549
2023-08-25 10:32:51,-9999.0,103.175,60.69,88.127,1.962,5.937,4.285,26.534
2023-08-25 10:32:52,-9999.0,103.161,60.604,87.941,1.932,5.892,4.39,26.608
2023-08-25 10:32:53,-9999.0,103.169,60.626,88.236,2.036,5.787,4.375,26.52
2023-08-25 10:32:54,-9999.0,103.235,60.591,89.449,2.111,5.922,4.375,26.579
2023-08-25 10:32:55,-9999.0,103.315,60.542,89.572,2.081,5.772,4.285,26.52
2023-08-25 10:32:56,-9999.0,103.309,60.522,89.767,2.126,5.832,4.45,26.446
2023-08-25 10:32:57,-9999.0,103.332,60.515,90.005,2.036,5.937,4.39,26.505
2023-08-25 10:32:58,-9999.0,103.398,60.581,90.272,2.066,5.802,4.3,26.534
2023-08-25 10:32:59,-9999.0,103.363,60.589,90.481,2.081,5.727,4.36,26.446
2023-08-25 10:33:00,-9999.0,103.421,60.489,90.998,2.096,5.892,4.3,26.431
2023-08-25 10:33:01,-9999.0,103.429,60.511,91.034,2.096,5.862,4.345,26.416
2023-08-25 10:33:02,-9999.0,103.394,60.476,91.359,2.051,5.817,4.375,26.446
2023-08-25 10:33:03,-9999.0,103.35,60.419,91.344,2.081,5.847,4.39,26.387
2023-08-25 10:33:04,-9999.0,103.35,60.405,91.014,2.111,5.847,4.345,26.358
2023-08-25 10:33:05,-9999.0,103.423,60.491,91.229,2.111,5.937,4.36,26.461
2023-08-25 10:33:06,-9999.0,103.408,60.476,91.229,2.201,5.862,4.435,26.431
2023-08-25 10:33:07,-9999.0,103.48,60.448,91.186,2.186,5.847,4.33,26.358
2023-08-25 10:33:08,-9999.0,103.452,60.505,91.114,2.261,5.862,4.375,26.431
2023-08-25 10:33:09,-9999.0,103.503,60.398,90.95,2.141,5.877,4.315,26.372
2023-08-25 10:33:10,-9999.0,103.497,60.378,91.131,2.171,5.922,4.39,26.372
2023-08-25 10:33:11,-9999.0,103.511,60.349,90.714,2.201,5.907,4.42,26.431
2023-08-25 10:33:12,-9999.0,103.375,60.429,90.55,2.231,5.922,4.435,26.402
2023-08-25 10:33:13,-9999.0,103.326,60.423,89.425,2.171,5.922,4.39,26.387
2023-08-25 10:33:14,-9999.0,103.161,60.403,88.113,2.186,5.862,4.36,26.358
2023-08-25 10:33:15,-9999.0,103.27,60.382,87.49,2.201,6.011,4.33,26.343
2023-08-25 10:33:16,-9999.0,103.155,60.382,88.136,2.276,5.922,4.375,26.328
2023-08-25 10:33:17,-9999.0,102.99,60.362,88.574,2.201,5.937,4.465,26.358
2023-08-25 10:33:18,-9999.0,102.744,60.376,89.234,2.246,5.937,4.285,26.313
2023-08-25 10:33:19,-9999.0,102.577,60.353,89.499,2.246,5.847,4.255,26.313
2023-08-25 10:33:20,-9999.0,102.361,60.339,88.925,2.291,5.832,4.315,26.446
2023-08-25 10:33:21,-9999.0,102.26,60.353,87.39,2.171,5.952,4.345,26.313
2023-08-25 10:33:22,-9999.0,102.353,60.331,87.252,2.231,5.817,4.405,26.225
2023-08-25 10:33:23,-9999.0,102.518,60.294,86.929,2.186,5.937,4.27,26.24
2023-08-25 10:33:24,-9999.0,102.524,60.343,86.734,2.201,5.877,4.33,26.284
2023-08-25 10:33:25,-9999.0,102.501,60.392,85.995,2.216,5.877,4.285,26.254
2023-08-25 10:33:26,-9999.0,102.27,60.292,84.934,2.201,5.937,4.405,26.328
2023-08-25 10:33:27,-9999.0,102.262,60.341,84.768,2.216,5.892,4.315,26.269
2023-08-25 10:33:28,-9999.0,102.002,60.298,82.963,2.231,5.907,4.33,26.195
2023-08-25 10:33:29,-9999.0,101.93,60.312,81.101,2.156,5.967,4.345,26.284
2023-08-25 10:33:30,-9999.0,101.8,60.355,81.272,2.156,5.982,4.405,26.269
2023-08-25 10:33:31,-9999.0,101.792,60.318,82.74,2.126,5.937,4.33,26.092
2023-08-25 10:33:32,-9999.0,101.706,60.376,82.912,2.096,5.847,4.375,26.166
2023-08-25 10:33:33,-9999.0,101.734,60.29,83.456,2.156,5.922,4.315,26.195
2023-08-25 10:33:34,-9999.0,101.798,60.31,83.849,2.081,5.997,4.375,26.166
2023-08-25 10:33:35,-9999.0,101.798,60.325,84.609,2.126,5.967,4.36,26.107
2023-08-25 10:33:36,-9999.0,101.631,60.331,85.073,2.066,5.952,4.39,26.181
2023-08-25 10:33:37,-9999.0,101.623,60.265,85.524,2.141,5.892,4.27,26.254
2023-08-25 10:33:38,-9999.0,101.456,60.314,86.462,2.126,5.952,4.39,26.181
2023-08-25 10:33:39,-9999.0,101.318,60.277,86.454,2.141,6.011,4.345,26.107
2023-08-25 10:33:40,-9999.0,101.267,60.355,87.535,2.111,5.982,4.33,26.092
2023-08-25 10:33:41,-9999.0,101.368,60.341,88.367,2.156,5.952,4.435,26.21
2023-08-25 10:33:42,-9999.0,101.411,60.298,88.826,2.066,5.997,4.36,26.092
2023-08-25 10:33:43,-9999.0,101.504,60.304,89.205,2.081,6.011,4.45,26.122
2023-08-25 10:33:44,-9999.0,101.619,60.318,89.478,2.007,5.997,4.42,26.136
2023-08-25 10:33:45,-9999.0,101.539,60.382,88.236,2.051,5.982,4.33,26.107
2023-08-25 10:33:46,-9999.0,101.669,60.325,87.935,2.066,5.997,4.345,26.122
2023-08-25 10:33:47,-9999.0,101.669,60.31,88.136,2.007,5.922,4.345,26.151
2023-08-25 10:33:48,-9999.0,101.51,60.325,88.494,2.051,6.026,4.315,26.107
2023-08-25 10:33:49,-9999.0,101.475,60.275,88.502,2.141,5.982,4.196,26.077
2023-08-25 10:33:50,-9999.0,101.633,60.275,88.775,2.141,5.982,4.33,26.107
2023-08-25 10:33:51,-9999.0,101.677,60.261,89.048,2.126,6.026,4.36,26.107
2023-08-25 10:33:52,-9999.0,101.553,60.282,89.341,2.201,5.937,4.375,26.136
2023-08-25 10:33:53,-9999.0,101.683,60.238,89.915,2.231,6.026,4.33,26.048
2023-08-25 10:33:54,-9999.0,101.677,60.218,90.167,2.216,6.101,4.345,26.092
2023-08-25 10:33:55,-9999.0,101.633,60.161,90.339,2.186,6.116,4.405,26.063
2023-08-25 10:33:56,-9999.0,101.714,60.312,90.132,2.156,5.982,4.39,26.018
2023-08-25 10:33:57,-9999.0,101.757,60.197,89.96,2.216,6.041,4.375,26.018
2023-08-25 10:33:58,-9999.0,101.627,60.327,89.73,2.261,5.997,4.3,25.886
2023-08-25 10:33:59,-9999.0,101.743,60.255,89.687,2.231,6.041,4.45,26.048
2023-08-25 10:34:00,-9999.0,101.65,60.163,89.107,2.276,6.146,4.33,25.989
2023-08-25 10:34:01,-9999.0,101.673,60.056,88.584,2.276,6.071,4.405,25.945
2023-08-25 10:34:02,-9999.0,101.565,60.265,88.047,2.35,6.116,4.33,25.915
2023-08-25 10:34:03,-9999.0,101.458,60.173,87.425,2.216,6.131,4.39,25.915
2023-08-25 10:34:04,-9999.0,101.502,60.144,86.693,2.261,6.131,4.42,25.96
2023-08-25 10:34:05,-9999.0,101.467,60.152,87.132,2.261,6.146,4.33,25.989
2023-08-25 10:34:06,-9999.0,101.452,60.095,87.046,2.231,6.086,4.21,25.901
2023-08-25 10:34:07,-9999.0,101.388,60.117,87.398,2.201,6.176,4.345,25.901
2023-08-25 10:34:08,-9999.0,101.411,60.154,86.876,2.171,6.176,4.405,25.842
2023-08-25 10:34:09,-9999.0,101.425,60.14,87.062,2.186,6.131,4.315,25.915
2023-08-25 10:34:10,-9999.0,101.324,60.097,85.944,2.141,6.191,4.42,25.886
2023-08-25 10:34:11,-9999.0,101.324,60.111,85.915,2.171,6.191,4.315,25.856
2023-08-25 10:34:12,-9999.0,101.238,60.154,85.614,2.141,6.295,4.285,25.886
2023-08-25 10:34:13,-9999.0,101.339,60.169,84.768,2.126,6.266,4.345,25.871
2023-08-25 10:34:14,-9999.0,101.123,60.097,84.123,2.096,6.236,4.345,25.812
2023-08-25 10:34:15,-9999.0,100.964,60.111,84.08,2.051,6.28,4.36,25.768
2023-08-25 10:34:16,-9999.0,100.949,60.068,83.794,1.977,6.251,4.33,25.783
2023-08-25 10:34:17,-9999.0,100.791,60.068,84.811,2.111,6.31,4.375,25.901
2023-08-25 10:34:18,-9999.0,100.877,60.054,85.342,2.081,6.266,4.36,25.886
2023-08-25 10:34:19,-9999.0,100.849,60.14,85.944,2.036,6.31,4.42,25.856
2023-08-25 10:34:20,-9999.0,100.445,60.054,86.03,2.081,6.176,4.345,25.783
2023-08-25 10:34:21,-9999.0,100.416,59.996,84.94,2.066,6.31,4.375,25.827
2023-08-25 10:34:22,-9999.0,100.157,60.039,82.963,1.992,6.34,4.39,25.827
2023-08-25 10:34:23,-9999.0,99.984,59.996,83.006,2.126,6.31,4.3,25.856
2023-08-25 10:34:24,-9999.0,99.673,60.089,82.267,1.962,6.325,4.345,25.856
